Hypo-dense region intensity (minimum),Hyper-dense region intensity (maximum),Total signal energy in the tumor,Tissue heterogeneity (entropy),Interquartile intensity range,Tissue uniformity (kurtosis),Average tissue density,Median tissue density,Density variance,Edge sharpness (contrast),Tissue texture correlation,Small uniform tissue regions,Tumor texture complexity,"Tumor classification (e.g., pituitary tumor)"
86.2,121.0,2019409.0,1.3276046284418392,15.0,4.511685754826934,104.10382513661202,106.0,197.41544984920415,0.2167982456140351,0.6959332834936092,0.7245389592618656,0.4244546453232894,glioma_tumor
37.3,86.9,308564.0,1.460234028619125,12.75,4.0147707887457935,62.94444444444444,63.0,323.6080246913581,0.2941520467836257,0.6196780592004879,0.7275609756097561,0.2872670807453416,glioma_tumor
53.0,72.9,419827.0,0.7490178067436262,10.0,5.077730969859316,63.40196078431372,64.0,96.14234909650136,0.0505050505050505,0.6825396825396819,0.7132547911637774,0.1482035928143712,glioma_tumor
55.0,79.0,683672.0,0.7894750073526353,11.0,3.1344021279031287,66.67549668874172,66.0,82.00728038243936,0.1531668660287081,0.4516989456215967,0.6669444444444445,1.3281249999999998,glioma_tumor
59.0,78.0,505102.0,0.685714642292619,8.0,9.159143100396683,67.77777777777777,66.0,83.0432098765432,0.1397058823529411,0.3914727701084517,0.6859876543209876,1.1695736434108528,glioma_tumor
62.0,81.0,377399.0,0.946372935985441,8.0,8.369622033871954,72.3,69.0,164.12428571428572,0.4246336996336996,0.2031672377688937,0.7284819121447028,2.25,glioma_tumor
64.2,102.8,589678.0,1.4153897759838228,17.0,3.523738263151462,82.93975903614458,79.0,225.55058789374365,0.2636695906432748,0.7040584388161523,0.6311358024691358,0.5951206140350878,glioma_tumor
62.400000000000006,95.0,619502.0,1.219090520864145,17.0,3.689211736591955,80.49462365591398,83.0,181.927390449763,0.1170343137254902,0.8406869339072722,0.7227973153547133,0.2691652470187393,glioma_tumor
53.0,86.20000000000002,1428763.0,1.4951172762155054,16.0,6.6583459255298365,71.37174721189591,72.0,217.46031702160005,0.398857276061952,0.4913268974942988,0.7265817017864056,0.721578495630462,glioma_tumor
62.0,97.0,1302129.0,1.5748063610055436,19.0,5.597263218939624,79.12182741116752,80.0,349.52830529001005,0.312647879565076,0.7591477881517039,0.693379218039123,0.4083801005495148,glioma_tumor
60.0,91.0,1308673.0,1.36194201302217,14.5,6.741224859386691,75.77625570776256,77.0,233.6348699985405,0.2151435397212474,0.6626122146615057,0.751875987768845,0.5337792864749734,glioma_tumor
41.8,79.0,1124269.0,1.404352545671586,17.0,4.373292891968088,61.630824372759854,64.0,231.2794799655708,0.166096866096866,0.7954484571626649,0.666507822812935,0.8104938271604937,glioma_tumor
42.0,70.0,729269.0,1.313565470529489,16.25,6.89392304678813,56.87264150943396,57.0,205.4507609469562,0.2993179234558545,0.5777706432018934,0.7294444444444445,0.988084632516704,glioma_tumor
44.0,65.0,658547.0,0.7828150797583389,11.0,5.322424944640604,55.36057692307692,57.0,101.29786889792898,0.1033333333333333,0.6718691326779924,0.7036429768451733,0.5643173198482934,glioma_tumor
64.0,108.0,1147593.0,1.6193528184259447,19.0,4.378746130509806,85.03973509933775,85.0,368.1970966185693,0.4334634663582031,0.5954691243556619,0.801473976383006,1.0007907040704072,glioma_tumor
46.2,102.0,1014861.0,1.7049147280060644,21.25,3.162327774787391,79.25657894736842,84.0,395.1117988227147,0.1714535464535464,0.9054411331216464,0.7477977923467706,0.2737205615942029,glioma_tumor
55.0,93.9,1102412.0,1.6365313767072371,17.75,5.192691378998142,75.61538461538461,76.5,339.52240067624666,0.2349703172071593,0.7566672296209676,0.7208912037037037,0.2528538812785388,glioma_tumor
42.0,76.0,575011.0,1.2752794300252206,13.0,4.470447038517968,64.83206106870229,68.0,186.2008041489424,0.2206349206349206,0.6497720734428857,0.7056358768406961,0.4272993088782563,glioma_tumor
51.0,88.9,883118.0,1.4638840561059292,13.25,6.77970473088387,74.53947368421052,77.0,253.85370498614952,0.3563889670700816,0.5703389414806688,0.8021155753968253,0.3439213893967093,glioma_tumor
41.4,94.0,1154233.0,1.375554514769446,17.5,3.981097701628309,75.88829787234043,82.0,380.5034800814849,0.2143963675213675,0.8287506222819078,0.695908618899273,0.3157854755393498,glioma_tumor
67.4,84.0,522007.0,1.1431713412588436,8.0,8.410808491286923,77.84705882352941,79.0,81.09425605536333,0.1534090909090909,0.693800871001413,0.7715568683613797,1.1048387096774197,glioma_tumor
64.0,95.0,877925.0,1.4601348460607029,12.0,5.682982680597887,78.57664233576642,79.0,233.92295806915655,0.3381222943722943,0.6732424890052373,0.7388599537037037,0.4343843843843845,glioma_tumor
53.20000000000001,108.4,634556.0,1.9585839460109955,16.0,7.46640642778497,76.0,72.0,765.8144329896908,0.288189935064935,0.8913910371419478,0.7025941791811064,0.210222752585521,glioma_tumor
43.0,73.0,766862.0,1.2867490639356791,15.0,8.952095056213071,59.84848484848485,61.0,291.1992653810836,0.3548484848484848,0.4645657637737739,0.7647939535166451,0.5463683527885863,glioma_tumor
58.0,83.4,408625.0,0.9942802226887502,14.0,4.563950379387739,71.0506329113924,70.0,124.27591732094214,0.0662393162393162,0.8923160173160167,0.7632211538461539,0.6183333333333332,glioma_tumor
83.0,103.0,663630.0,0.8884074781454498,10.0,9.440134973908428,92.6842105263158,90.5,141.61080332409975,0.1732142857142857,0.5752515405955824,0.7066725768321513,0.3854166666666666,glioma_tumor
72.6,101.0,469837.0,1.3184980472213952,12.25,8.335929131867484,86.51666666666667,89.0,345.48305555555555,0.4553571428571428,0.2724358974358973,0.8287053571428571,0.1197107081174438,glioma_tumor
93.0,107.0,491790.0,0.8739810481273572,6.5,3.14869569591493,98.03921568627452,97.0,31.253364090734333,0.3333333333333333,0.1095238095238092,0.7611419753086419,19.20833333333333,glioma_tumor
23.5,77.0,168036.0,1.7655000775217564,25.5,2.7874812014264614,56.869565217391305,60.5,418.8090737240076,0.26875,0.7714182970861858,0.7443181818181818,0.346813725490196,glioma_tumor
16.0,78.0,242483.0,2.0287405438939823,42.0,1.9166964485078477,53.7536231884058,62.0,624.7943709304768,0.2839285714285714,0.8598746186835877,0.7671817129629629,0.2887067395264117,glioma_tumor
65.0,87.0,449092.0,1.2440315540063973,10.0,9.31617998591937,74.58227848101266,77.0,122.19259734016984,0.1306818181818181,0.8574879227053137,0.7080167863441672,0.2059523809523809,glioma_tumor
62.0,91.0,973003.0,1.3893433327355804,20.0,5.243028730050725,75.920245398773,77.0,205.4598968722948,0.0984848484848484,0.8281239592588387,0.7048395151711478,0.2116935483870968,glioma_tumor
65.0,91.0,1038912.0,0.9794537444883696,13.5,4.709128750219215,80.18867924528301,82.0,103.81345674617305,0.1873511904761904,0.7088287030573777,0.6818599033816425,0.6515369836695485,glioma_tumor
53.0,88.0,989948.0,1.292412880975675,15.0,2.676315370677014,70.93193717277487,72.0,151.6341109070475,0.1595098858256753,0.8048352939557633,0.7626106633129442,0.9980292792792792,glioma_tumor
35.6,71.0,278854.0,1.3307593460770228,22.0,2.767306457609688,51.67010309278351,52.0,204.9839515357636,0.1788508672699849,0.6897166437196343,0.7223169807234135,0.5712632275132276,glioma_tumor
63.0,92.0,718869.0,1.105841573863393,16.0,3.0814264716707367,76.88235294117646,75.0,130.01977261492834,0.1842564298446651,0.6937989069284026,0.6952665165165165,1.195906432748538,glioma_tumor
46.7,85.3,575261.0,1.422927172762103,15.0,4.899631254024459,65.2734375,64.0,233.60491943359375,0.2985294117647059,0.6280445401907663,0.7607478895172527,1.243027210884354,glioma_tumor
53.7,110.3,783602.0,1.9851960582190151,31.25,3.2076419067326984,81.92592592592592,80.0,543.7167352537723,0.3930555555555555,0.826892458230126,0.7963425925925925,0.4824662813102119,glioma_tumor
79.6,103.4,707184.0,0.7505825255158515,14.0,2.5824483110130627,89.67816091954023,89.0,86.3791782269785,0.0958333333333333,0.7368421052631571,0.6981121399176955,0.3182624113475177,glioma_tumor
72.0,99.0,1013998.0,1.1238761532311452,15.5,4.201098986717219,85.83703703703704,85.0,143.0993689986283,0.2859017809675704,0.5095911753708086,0.7754096793756262,0.9991423670668956,glioma_tumor
72.4,100.0,1576557.0,1.1025077883877357,15.5,2.9412028251552456,84.94418604651163,85.0,117.30851270957274,0.1811464803312629,0.589175167308591,0.7660622370929048,2.111857825567503,glioma_tumor
75.0,104.0,1266038.0,1.270439831360106,17.0,2.151292430566841,90.61842105263158,91.5,117.4991343490305,0.1428571428571428,0.7697155986090407,0.7360537190082644,1.2117248062015504,glioma_tumor
64.5,83.0,690272.0,0.9852281360342507,11.0,2.9985235562683186,73.60317460317461,73.0,60.92189468379944,0.18125,0.6310680932452026,0.7277599474474474,17.958333333333332,glioma_tumor
77.0,105.2,890158.0,1.5137016814393645,19.0,5.724969412062596,93.77777777777776,97.0,197.22334455667792,0.2409367593191123,0.6423564214867044,0.717068376068376,0.3531202435312024,glioma_tumor
51.0,79.0,628060.0,1.2950375450359033,15.0,4.972662762445078,66.77941176470588,69.5,158.5983996539792,0.3988927738927738,0.4688228921037534,0.7781903190319033,0.4829460269865068,glioma_tumor
71.80000000000001,104.3,1063611.0,1.4833966089003845,17.75,7.008533451085253,85.58695652173913,89.0,382.1989603024575,0.4115131578947368,0.7580799252129917,0.7602567829457364,0.3168742586002372,glioma_tumor
41.0,99.0,1164844.0,1.815799656627722,21.0,4.356993026430377,78.54335260115607,84.0,564.1440743091983,0.5467507002801121,0.7180906677721643,0.7180925925925925,0.2090311700395441,glioma_tumor
72.0,102.40000000000003,1335400.0,1.47121700172532,14.0,7.317986355293752,87.95121951219512,92.0,407.2659131469362,0.14375,0.9223524758740904,0.7299872878444307,0.1758087201125175,glioma_tumor
16.0,63.0,330077.0,1.2302617673202971,10.0,3.696058616403144,49.06611570247934,55.0,320.4253807800014,0.378438995215311,0.6732766847959679,0.7719904083032391,0.7458989501312334,glioma_tumor
51.0,65.0,292105.0,0.5672994809149783,8.0,8.926263104513216,57.5,58.0,90.31976744186048,0.2181818181818182,0.5089941357546988,0.6542345827219778,0.2250712250712251,glioma_tumor
38.6,63.8,212750.0,1.0893496055373717,8.0,4.368288986480089,52.9041095890411,54.0,115.53875023456555,0.6069444444444444,-0.1258741258741258,0.7509580498866213,0.2861842105263157,glioma_tumor
48.0,62.0,415260.0,0.7522571868030737,7.0,9.09490825578772,53.7956204379562,56.0,137.12611220629762,0.1148325358851674,0.676455401328032,0.6254340277777778,0.3215630885122411,glioma_tumor
22.4,71.80000000000003,329945.0,1.2990105876653264,12.0,3.543264337704701,56.28421052631579,62.0,305.19290858725753,0.3930161943319837,0.5457428268129991,0.7749764595103579,0.6579473985134362,glioma_tumor
10.6,56.10000000000001,228771.0,1.6969115411645943,16.5,7.051910053334943,41.45192307692308,44.0,481.4592270710059,0.3013804543409806,0.6971192789362649,0.6955597014925373,0.2962420693020985,glioma_tumor
54.0,103.0,628334.0,1.8051693148897088,22.0,3.7544750778875824,76.29702970297029,74.0,399.8919713753552,0.7866196303696303,0.373497190609356,0.8348090277777779,1.1717625899280577,glioma_tumor
37.0,50.10000000000001,165069.0,0.7578334077676057,6.0,12.118538561743538,41.96666666666667,43.0,72.89888888888888,0.0931818181818181,0.6124871001031973,0.6805473792080936,0.5557432432432432,glioma_tumor
52.0,64.0,261055.0,0.0979405827181734,6.0,2.396352776128624,57.30379746835443,56.0,20.76846659189232,0.0227272727272727,0.7380952380952381,0.6970532039976485,0.0870967741935483,glioma_tumor
26.200000000000003,110.70000000000002,635545.0,2.380659418888052,48.75,2.670270215913911,63.877049180327866,60.0,1129.107833915614,0.4962797619047618,0.8877303158006087,0.7765151515151515,0.300103305785124,glioma_tumor
56.8,73.0,407047.0,0.4749002637658761,6.0,9.98733338276875,67.15730337078652,69.0,63.45840171695493,0.1273809523809523,0.1438923395445132,0.6882222222222222,0.5125000000000001,glioma_tumor
56.0,81.9,522645.0,1.459223730927977,12.0,5.443996246664968,70.1470588235294,73.0,203.3607266435986,0.2238782051282051,0.7045858464509279,0.7337373737373737,0.5660021551724138,glioma_tumor
59.0,115.5,727435.0,1.6896674693803349,22.75,4.1293833653352605,79.5,73.0,542.3443396226415,0.7546207264957265,0.7074719995854937,0.8095074926900585,0.4190647482014389,glioma_tumor
63.1,123.70000000000002,1040032.0,2.0994628677759493,27.5,4.317380225883285,84.45454545454545,77.5,746.4600550964186,0.6911764705882354,0.7716970233371676,0.791274341351661,0.2592538190364277,glioma_tumor
56.8,89.0,547799.0,1.0710635945912077,15.0,2.32196473995814,73.44444444444444,73.0,139.23681257014587,0.1756143162393162,0.6336781639413211,0.7057741347905282,1.0134032634032637,glioma_tumor
66.0,95.6,435706.0,1.073613428982657,15.0,3.386997378997045,80.8923076923077,80.0,159.60378698224855,0.1611201298701298,0.6705261951163586,0.725378787878788,0.248868778280543,glioma_tumor
59.0,86.0,507352.0,1.2823131828471477,10.0,7.236667880903952,73.56043956043956,72.0,164.15843497162177,0.2910851940457203,0.5270468607547254,0.8034279955368391,0.7866120218579234,glioma_tumor
71.2,85.0,645667.0,0.7564206284288033,6.0,6.893563161997602,78.92233009708738,79.0,39.87746253181261,0.1887147166558931,0.4128634952305425,0.6560379914677736,0.9024390243902438,glioma_tumor
73.0,89.0,916963.0,0.7989969893488442,6.0,17.48231975132288,81.28676470588235,83.5,134.836883650519,0.1694664031620553,0.5604497189627438,0.7234203384418901,0.0993489583333333,glioma_tumor
83.0,107.0,1324490.0,1.0230344018621924,12.0,11.263543430075297,94.98611111111111,94.0,175.48591820987656,0.2630818004459309,0.4376193884471862,0.7533463287849252,0.7094838921762,glioma_tumor
73.7,102.0,1146810.0,1.2087178465919133,14.25,4.403075955060976,87.0945945945946,87.0,163.2478086194303,0.1893648018648018,0.734103899612394,0.7242240338164251,1.0442073170731705,glioma_tumor
75.0,104.0,1094556.0,1.243614895355614,18.0,5.941385756802201,88.0,86.0,187.56521739130437,0.284375,0.4881267972336581,0.7745071684587815,0.573594674556213,glioma_tumor
73.2,106.0,1048929.0,1.3925686872118477,18.0,5.8965783061016825,91.0650406504065,93.0,235.0364201202988,0.4045751633986928,0.3754356809619513,0.8358611111111112,1.018804824561404,glioma_tumor
55.8,92.2,586004.0,1.6313161853431084,18.5,4.771585640606636,74.92929292929293,73.0,304.83338434853584,0.4185897435897436,0.6490016829865358,0.8144188596491229,0.7963576158940397,glioma_tumor
72.6,114.0,1100833.0,1.600263721504967,25.0,2.939863658174755,95.47863247863248,95.0,292.6597998392871,0.1594932844932844,0.8319118896026514,0.6765297906602254,0.6111760124610592,glioma_tumor
54.0,78.5,404835.0,1.0601383791060994,9.5,7.812721432642591,67.73255813953489,70.5,119.68428880475932,0.4767857142857142,0.3406793589053101,0.7688935969868173,0.5880726698262243,glioma_tumor
75.1,88.9,344349.0,0.6219041416291183,7.0,6.962585671372672,81.0576923076923,79.0,51.74667159763314,0.3416666666666666,0.2638888888888889,0.7902777777777777,0.5568181818181818,glioma_tumor
44.0,81.0,942796.0,1.634637371263163,17.0,4.225824156430427,66.51741293532338,70.0,265.9611395757532,0.2526707163803938,0.6780838397115163,0.7213249762270498,0.674837085308057,glioma_tumor
32.6,87.0,585917.0,1.877197363966317,24.0,3.209811755367032,61.2589928057554,65.0,462.5660162517469,0.4351010101010101,0.7785300720356075,0.7435445601851852,0.4709958932238192,glioma_tumor
21.3,70.0,237942.0,1.8086816837024124,30.75,3.2920200452353083,45.70212765957447,42.5,442.6133997283837,0.3794642857142857,0.6420839101556217,0.8416001564945227,0.5775862068965517,glioma_tumor
36.8,136.1,1302217.0,2.531643756132488,52.0,2.1041999458893743,85.88666666666667,81.0,1304.9271555555556,0.8591604691075514,0.7914344953827444,0.8205721747388414,0.4293316304810557,glioma_tumor
60.3,76.4,433489.0,0.5721680670960579,6.0,9.72142995994844,67.37234042553192,66.0,72.55285196921683,0.1572420634920635,0.0777849601379012,0.714942738791423,1.0424479166666665,glioma_tumor
53.3,76.0,490098.0,1.082340309013944,8.0,6.416013161736608,64.40350877192982,65.0,151.29332102185282,0.2408791866028708,0.6064998290894801,0.750846622085048,0.3947934595524956,glioma_tumor
60.0,77.0,380924.0,0.6957338078495306,7.75,15.260080164262124,67.41463414634147,65.0,100.68173706127304,0.1798295454545454,0.2604263927793336,0.663146642577537,1.4531249999999998,glioma_tumor
66.7,83.50000000000003,328044.0,1.1064520222539642,6.0,5.702742754640217,74.82758620689656,74.0,56.76337693222354,0.1805555555555555,0.5059523809523803,0.7746362433862434,0.8382352941176472,glioma_tumor
29.4,97.20000000000002,232179.0,2.193374335219553,40.0,3.0163490656861485,65.71111111111111,68.0,841.5832098765429,0.713095238095238,0.4645662650602408,0.8543543543543544,0.2816184351554127,glioma_tumor
44.3,107.7,851129.0,2.087850968453177,40.25,3.737187586724663,78.23387096774194,77.0,743.4049817898023,0.7401143790849674,0.7245466807873766,0.8420138888888888,0.8139898397811643,glioma_tumor
46.0,68.2,341889.0,0.8988513362693358,12.0,4.29260327668268,57.84848484848485,59.0,106.9770431588614,0.17208853238265,0.6649486383182028,0.7700307471134595,0.2455295735900963,glioma_tumor
45.0,65.4,441982.0,1.0136085709195712,9.0,6.4276483102471005,55.78102189781022,57.0,114.6235814374767,0.1737685560053981,0.4992124394827678,0.7099651274651275,0.5868262959148645,glioma_tumor
33.400000000000006,65.10000000000001,353613.0,1.1320129856841,10.0,4.058540276789961,52.775,55.0,161.574375,0.340530303030303,0.5361399176879208,0.7221329365079365,0.6584362139917695,glioma_tumor
42.3,67.0,624157.0,1.1890011263483655,9.0,6.47452921492267,54.86082474226804,56.0,207.5940323094909,0.2661805555555555,0.5956436109592659,0.7256883636645541,0.6595388705537222,glioma_tumor
46.0,62.0,506918.0,0.9037213272908636,6.0,7.2253341243371825,53.54651162790697,54.0,79.96876690102758,0.2187547746371275,0.4380909231471788,0.7551246640631561,0.680101090715616,glioma_tumor
55.2,81.0,669336.0,0.990432221656897,11.0,10.4087090762169,69.32330827067669,68.0,226.8804341681271,0.1708754208754208,0.4386843795587932,0.7343265449639772,0.3617995689655173,glioma_tumor
54.0,70.9,487376.0,0.6617860035563368,8.75,7.029941251084486,62.32786885245902,60.5,110.12201021230852,0.0642675339366515,0.8117952667184605,0.7472360902569236,0.1246200607902735,glioma_tumor
52.0,73.10000000000001,482304.0,0.6219041416291183,8.0,5.832157519759157,60.261538461538464,58.0,78.57775147928993,0.0773809523809523,0.5398601398601386,0.6944895833333333,0.6138888888888889,glioma_tumor
53.0,68.80000000000001,161757.0,0.586016230617732,5.5,17.704543682328666,60.2093023255814,58.0,136.63061114115737,0.03125,0.7333333333333334,0.8000478927203065,0.0879828326180257,glioma_tumor
53.0,71.0,470082.0,0.5470371731537204,6.0,5.730399330628661,60.507936507936506,60.0,69.59914336104809,0.081798245614035,0.646394963969692,0.6638242151320622,0.4311840120663649,glioma_tumor
51.3,74.0,398378.0,0.8746648354472254,11.25,5.034102355218384,64.23404255319149,64.5,112.05160706201904,0.2160714285714285,0.4166887709991154,0.7725345804988663,0.5317124735729387,glioma_tumor
53.0,78.0,693646.0,0.8879315285614917,10.0,8.060156349560009,62.32748538011696,62.0,171.6939229164529,0.3769444444444444,0.548917248572296,0.6988296051827404,0.1299263351749539,glioma_tumor
45.6,114.60000000000002,600625.0,2.044724670159983,33.0,4.006991349319244,78.67816091954023,76.0,713.4826265028406,0.8428030303030303,0.4885594475793827,0.8034825870646767,0.4894991922455574,glioma_tumor
30.0,88.10000000000001,547444.0,2.0448987176552507,32.25,3.952823033784688,62.53333333333333,58.5,651.6155555555556,1.0688228438228438,0.4811670511360781,0.8347651775486827,0.5521449704142012,glioma_tumor
20.5,54.0,211122.0,1.2988000608198618,16.5,3.9009103451205305,38.285714285714285,37.0,209.77551020408157,0.5103453893776474,0.3354500749127461,0.7005838829697277,1.575370012870013,glioma_tumor
29.3,74.0,417210.0,1.617811004391258,11.75,4.300970327547803,52.71641791044776,54.0,334.4867453775896,0.3290441176470589,0.7624610408630041,0.798264558570681,0.5378040762656147,glioma_tumor
25.3,67.0,460433.0,1.3457455440466672,15.0,3.464196643336593,52.435064935064936,57.0,240.38864058019905,0.1826315789473684,0.7452523856948098,0.6861450681052954,0.469099099099099,glioma_tumor
21.700000000000003,71.0,392337.0,1.6001600229389876,30.25,2.0017352979847445,48.12837837837838,53.0,334.5848703433164,0.2192697653223969,0.8101980923250909,0.7267157306763287,0.8007299270072992,glioma_tumor
35.5,64.0,394542.0,1.0116083475991902,12.25,3.6650489524798178,52.63235294117647,55.0,130.87954152249137,0.1215443912812333,0.6958032480653951,0.7273674242424243,0.4668396770472894,glioma_tumor
12.7,67.0,382452.0,1.5377681158378838,22.75,3.2151522132897603,50.3125,58.0,456.55859375,0.2795955882352941,0.796015772961843,0.7509803921568627,0.3784578146611341,glioma_tumor
33.6,124.4,774712.0,2.4823924953620464,44.25,2.3478255410267184,84.27659574468085,85.5,1139.072430964237,0.8344155844155843,0.7779682529196501,0.8669590643274854,0.3014271653543307,glioma_tumor
56.0,80.3,573651.0,0.8351870225857243,12.0,12.095720225424712,68.17796610169492,64.5,213.21409077851197,0.0825892857142857,0.5840022611644985,0.6439805976153902,0.6643757159221075,glioma_tumor
13.0,78.4,366991.0,2.0293133813434685,44.0,3.790970617048065,44.93798449612403,43.0,825.4690222943333,0.4626984126984126,0.7681988530152934,0.7561078431372549,1.037103174603175,glioma_tumor
27.0,71.0,169459.0,1.3722019321226913,25.0,13.16375402122284,47.82692307692308,35.5,971.4123520710058,0.1666666666666666,0.6330357142857139,0.663510101010101,0.1625560538116592,glioma_tumor
72.2,103.8,619085.0,1.2596090450641624,17.0,2.8981019491041105,85.3855421686747,83.0,168.1646102482218,0.3621794871794871,0.3581245065880516,0.702849729635444,1.7740885416666663,glioma_tumor
16.0,42.0,210413.0,0.7693283738099692,5.0,5.1624758148805,35.56953642384106,39.0,128.27165475198453,0.0368906455862977,0.7063492063492041,0.7058866179104275,0.444327731092437,glioma_tumor
13.8,55.50000000000004,224748.0,1.330956294773428,14.5,6.481407069083175,37.30769230769231,39.0,336.9668639053254,0.6257309941520468,0.525507609792912,0.7297189542483661,0.8739938446969697,glioma_tumor
46.0,69.20000000000002,305644.0,1.210363247522139,10.0,6.697641659843808,55.810526315789474,54.0,102.49041551246536,0.2446428571428571,0.6329986616551373,0.8358888888888889,0.6574820788530467,glioma_tumor
16.0,58.0,291629.0,1.4148812605117116,18.75,4.559561337632245,40.99315068493151,43.0,317.0205010320886,0.4880347593582887,0.5375399803576791,0.7623747276688454,1.1911909448818898,glioma_tumor
25.200000000000003,59.19999999999997,204783.0,1.1766000025479089,11.0,5.165198064138807,42.16504854368932,43.0,210.2931473277405,0.5506944444444445,0.4068670337776403,0.7749451754385965,0.8514739229024945,glioma_tumor
32.0,119.5,699938.0,2.3967933420381997,47.0,3.128642208593784,69.82758620689656,62.0,1158.0564803804996,0.985042735042735,0.7186610461110685,0.7998184458968773,0.4151538073625819,glioma_tumor
43.0,87.0,638018.0,1.9684143648674997,30.0,4.075498481891023,66.38167938931298,65.0,463.8390536682012,0.4546703296703296,0.6879880254821097,0.8103254769921436,0.5837881332213827,glioma_tumor
20.0,123.8,697519.0,2.3039879329760224,29.75,3.1883162092087627,63.11194029850746,59.0,1222.248663399421,0.4705988455988457,0.8809816748444933,0.7688408554743396,0.3695987654320988,glioma_tumor
12.0,76.2,458777.0,1.7873740817144812,57.5,1.5525226710779445,51.01438848920864,63.0,698.0861239066301,0.4158081501831502,0.8093126884609704,0.7827921837233062,1.1662129461584996,glioma_tumor
12.0,90.0,433189.0,1.8197663109807056,69.0,1.3258181552262176,54.06481481481482,63.5,1088.0050582990398,0.4303418803418803,0.8422173997828191,0.7876984126984127,0.3018292682926829,glioma_tumor
19.2,141.4,784932.0,2.8678971612740507,71.0,2.55969582323895,82.80459770114942,83.0,2165.605496102524,0.8921130952380951,0.8651810939717747,0.8212918871252205,0.2128378378378378,glioma_tumor
57.900000000000006,82.0,1002345.0,1.3093768147370424,8.0,5.922051206691594,73.63888888888889,76.0,145.8973765432099,0.1803584229390681,0.6578600836331785,0.6964048233346193,0.9394531250000002,glioma_tumor
16.0,81.0,482320.0,1.7041082809992782,18.0,3.438616171725491,63.77142857142857,73.0,526.7287074829932,0.4994309736157563,0.7477826914076345,0.725491063202506,0.8158914728682172,glioma_tumor
10.0,80.0,408103.0,1.8651692428865416,50.75,1.8860988056412296,55.5188679245283,71.0,767.6836062655749,0.2996212121212121,0.8606916879350945,0.7417417417417417,0.5968895542248834,glioma_tumor
49.0,95.0,1010938.0,1.2235930349100523,18.0,4.038868407271824,77.83647798742139,81.0,299.58332344448405,0.2289688868636237,0.7159999329657728,0.7010445362718088,0.7347072293097808,glioma_tumor
53.2,108.8,1277960.0,1.9464219914901388,24.0,5.437959310116709,88.09150326797386,91.0,592.566790550643,0.2906192491718808,0.7972669891902517,0.7443534250269687,0.3461605584642234,glioma_tumor
59.6,158.0,1114936.0,2.481933666826368,38.0,3.289358641728977,98.62626262626264,91.0,1534.84011835527,0.9257936507936508,0.8480493550273926,0.8328641141141141,0.321113074204947,glioma_tumor
35.0,84.0,420924.0,1.8065003183201715,32.0,2.462273229334897,60.62135922330097,64.0,411.6915826185313,0.5070512820512821,0.5417140020979643,0.7310515873015874,0.7725583090379008,glioma_tumor
38.0,81.0,439134.0,1.580241730309957,21.0,5.479446420708963,59.38053097345133,57.0,360.0941342313416,0.9169817927170868,0.2890405312991327,0.8159534025895814,0.6875350140056022,glioma_tumor
55.0,88.0,364389.0,1.3118434405755286,10.0,4.825951212124784,70.01408450704226,70.0,230.26740726046415,0.5104166666666666,0.4719170628985832,0.7931079664570231,0.8374587458745875,glioma_tumor
47.4,87.60000000000005,331709.0,1.4659702880430368,20.0,3.97240539847756,63.8,58.0,352.34666666666675,0.211111111111111,0.7820403280929594,0.8183479532163743,0.2807971014492754,glioma_tumor
72.0,89.9,748486.0,1.1022582270358978,7.0,12.206507957501184,80.85714285714286,79.0,145.0331632653061,0.2595394736842105,0.2256008050362886,0.7377712308267864,0.6813725490196078,glioma_tumor
60.0,78.20000000000002,385519.0,0.969409849698031,11.25,5.446456135136166,68.7125,67.0,97.57984375,0.1812770562770562,0.5821428571428565,0.752751572327044,0.8651315789473685,glioma_tumor
45.9,88.1,799425.0,1.6639264947965902,22.0,9.170258638126835,67.78125,67.0,402.1083984375,0.6299568965517242,0.6927458271745469,0.7492714551807117,0.8703295086790234,glioma_tumor
46.4,78.60000000000001,397023.0,1.5404766412355255,17.0,14.820228202600171,63.51764705882353,59.0,636.3673356401384,0.2510442773600668,0.7912140940914738,0.6633230452674896,0.2004405286343612,glioma_tumor
36.0,56.0,309359.0,1.0896257560526643,10.0,4.717036114225396,47.162962962962965,49.0,67.20307270233195,0.2549490734508906,0.5433022407919945,0.7142777777777778,2.244264981273409,glioma_tumor
38.6,79.40000000000003,733596.0,1.4347628440062954,15.0,6.707698535068466,60.34782608695652,58.0,345.0746691871456,0.1873809523809524,0.7236747448649745,0.7610164946367132,0.587823275862069,glioma_tumor
47.5,73.0,434980.0,1.1310900527205947,11.75,6.100042085261631,62.64150943396226,61.5,179.62620149519404,0.2482486263736263,0.6339051812249386,0.7270531400966184,0.5944700460829493,glioma_tumor
60.0,80.0,400126.0,1.031346426693201,8.0,6.34381273498864,72.0,72.0,80.8157894736842,0.1850198412698412,0.579545454545454,0.7296368634259259,1.889705882352941,glioma_tumor
58.2,76.6,527512.0,0.6830593641766214,7.0,7.220929919227521,67.78761061946902,68.0,73.08763411386951,0.1497807017543859,0.2486660898406513,0.6543131313131313,0.6499189627228525,glioma_tumor
54.0,74.0,497338.0,0.6135155863497225,12.0,3.1747437421285967,65.52631578947368,68.0,68.91597414589106,0.1008522727272727,-0.0366359447004606,0.7358458719135803,0.6243686868686869,glioma_tumor
